Id,IndicatorCode,SpatialDim,SpatialValueCode,TimeDim/year,Value,NumericValue,Low,High,Comments,Date,TimeDimensionValue,TimeDimensionBegin,TimeDimensionEnd
28474384,MDG_0000000025,ITA,HUN,2003,99.6,99.6,,,"Unclear definition of the cadres included. Transformative Monitoring for Enhanced Equity (TransMonEE) 2012 Database [online database]. Geneva: UNICEF Europe and Central Asia Regional Office; 2012 (www.transmonee.org, accessed 1 November 2012).",2022-05-09T15:22:29Z,2003,1/1/2003,12/31/2003
28474385,MDG_0000000025,ITA,HUN,2004,99.6,99.6,,,"Unclear definition of the cadres included. Transformative Monitoring for Enhanced Equity (TransMonEE) 2012 Database [online database]. Geneva: UNICEF Europe and Central Asia Regional Office; 2012 (www.transmonee.org, accessed 1 November 2012).",2022-05-09T15:22:29Z,2004,1/1/2004,12/31/2004
28474386,MDG_0000000025,ITA,HUN,2005,99.6,99.6,,,"Unclear definition of the cadres included. Transformative Monitoring for Enhanced Equity (TransMonEE) 2012 Database [online database]. Geneva: UNICEF Europe and Central Asia Regional Office; 2012 (www.transmonee.org, accessed 1 November 2012).",2022-05-09T15:22:29Z,2005,1/1/2005,12/31/2005
28474387,MDG_0000000025,ITA,HUN,2006,99.7,99.7,,,"Unclear definition of the cadres included. Transformative Monitoring for Enhanced Equity (TransMonEE) 2012 Database [online database]. Geneva: UNICEF Europe and Central Asia Regional Office; 2012 (www.transmonee.org, accessed 1 November 2012).",2022-05-09T15:22:29Z,2006,1/1/2006,12/31/2006
28474388,MDG_0000000025,ITA,HUN,2007,99.6,99.6,,,"Unclear definition of the cadres included. Transformative Monitoring for Enhanced Equity (TransMonEE) 2012 Database [online database]. Geneva: UNICEF Europe and Central Asia Regional Office; 2012 (www.transmonee.org, accessed 1 November 2012).",2022-05-09T15:22:29Z,2007,1/1/2007,12/31/2007
28474389,MDG_0000000025,ITA,HUN,2008,99.5,99.5,,,"Unclear definition of the cadres included. Transformative Monitoring for Enhanced Equity (TransMonEE) 2012 Database [online database]. Geneva: UNICEF Europe and Central Asia Regional Office; 2012 (www.transmonee.org, accessed 1 November 2012).",2022-05-09T15:22:29Z,2008,1/1/2008,12/31/2008
28474390,MDG_0000000025,ITA,HUN,2009,99.6,99.6,,,"Unclear definition of the cadres included. Transformative Monitoring for Enhanced Equity (TransMonEE) 2012 Database [online database]. Geneva: UNICEF Europe and Central Asia Regional Office; 2012 (www.transmonee.org, accessed 1 November 2012).",2022-05-09T15:22:30Z,2009,1/1/2009,12/31/2009
28474391,MDG_0000000025,ITA,HUN,2010,99.1,99.1,,,"Unclear definition of the cadres included. Transformative Monitoring for Enhanced Equity (TransMonEE) 2012 Database [online database]. Geneva: UNICEF Europe and Central Asia Regional Office; 2012 (www.transmonee.org, accessed 1 November 2012).",2022-05-09T15:22:30Z,2010,1/1/2010,12/31/2010
28474392,MDG_0000000025,JAM,HUN,2011,99,99,,,"Unclear definition of the cadres included. Transformative Monitoring for Enhanced Equity (TransMonEE) 2016 Database [online database]. Geneva: UNICEF Europe and Central Asia Regional Office; 2016 (www.transmonee.org, accessed 17 October 2016).",2022-05-09T15:22:30Z,2011,1/1/2011,12/31/2011
28474393,MDG_0000000025,JAM,HUN,2012,99,99,,,"Unclear definition of the cadres included. Transformative Monitoring for Enhanced Equity (TransMonEE) 2016 Database [online database]. Geneva: UNICEF Europe and Central Asia Regional Office; 2016 (www.transmonee.org, accessed 17 October 2016).",2022-05-09T15:22:30Z,2012,1/1/2012,12/31/2012
28474394,MDG_0000000025,JAM,HUN,2013,99.1,99.1,,,"Unclear definition of the cadres included. Transformative Monitoring for Enhanced Equity (TransMonEE) 2016 Database [online database]. Geneva: UNICEF Europe and Central Asia Regional Office; 2016 (www.transmonee.org, accessed 17 October 2016).",2022-05-09T15:22:30Z,2013,1/1/2013,12/31/2013
28474395,MDG_0000000025,JAM,HUN,2014,99.2,99.2,,,"Unclear definition of the cadres included. Transformative Monitoring for Enhanced Equity (TransMonEE) 2016 Database [online database]. Geneva: UNICEF Europe and Central Asia Regional Office; 2016 (www.transmonee.org, accessed 17 October 2016).",2022-05-09T15:22:30Z,2014,1/1/2014,12/31/2014
28474396,MDG_0000000025,JAM,HUN,2015,99.6,99.6,,,Unclear definition of the cadres included. Hungarian Central Statistical Office. Country Consultation.,2022-05-09T15:22:30Z,2015,1/1/2015,12/31/2015
28474397,MDG_0000000025,JAM,HUN,2016,99.7,99.7,,,Unclear definition of the cadres included. Hungarian Central Statistical Office. Country Consultation.,2022-05-09T15:22:30Z,2016,1/1/2016,12/31/2016
28474398,MDG_0000000025,JAM,HUN,2017,99.7,99.7,,,Unclear definition of the cadres included. Hungarian Central Statistical Office. Country Consultation.,2022-05-09T15:22:30Z,2017,1/1/2017,12/31/2017
28474399,MDG_0000000025,JAM,ISL,2000,99.3,99.3,,,"Institutional Birth (IB): includes all deliveries that occurred at a health facility. Births: Home deliveries as percentage of all deliveries in Iceland 1980-2016 [website]. Reykjavík: Directorate of Health [Iceland]; 2017 (https://www.landlaeknir.is/english/statistics/births/, accessed 10 October 2017).",2022-05-09T15:22:30Z,2000,1/1/2000,12/31/2000
28474400,MDG_0000000025,JAM,ISL,2001,99.5,99.5,,,"Institutional Birth (IB): includes all deliveries that occurred at a health facility. Births: Home deliveries as percentage of all deliveries in Iceland 1980-2016 [website]. Reykjavík: Directorate of Health [Iceland]; 2017 (https://www.landlaeknir.is/english/statistics/births/, accessed 10 October 2017).",2022-05-09T15:22:30Z,2001,1/1/2001,12/31/2001
28474401,MDG_0000000025,JAM,ISL,2002,99.4,99.4,,,"Institutional Birth (IB): includes all deliveries that occurred at a health facility. Births: Home deliveries as percentage of all deliveries in Iceland 1980-2016 [website]. Reykjavík: Directorate of Health [Iceland]; 2017 (https://www.landlaeknir.is/english/statistics/births/, accessed 10 October 2017).",2022-05-09T15:22:30Z,2002,1/1/2002,12/31/2002
28474402,MDG_0000000025,JAM,ISL,2003,99.4,99.4,,,"Institutional Birth (IB): includes all deliveries that occurred at a health facility. Births: Home deliveries as percentage of all deliveries in Iceland 1980-2016 [website]. Reykjavík: Directorate of Health [Iceland]; 2017 (https://www.landlaeknir.is/english/statistics/births/, accessed 10 October 2017).",2022-05-09T15:22:30Z,2003,1/1/2003,12/31/2003
28474403,MDG_0000000025,JAM,ISL,2004,99.4,99.4,,,"Institutional Birth (IB): includes all deliveries that occurred at a health facility. Births: Home deliveries as percentage of all deliveries in Iceland 1980-2016 [website]. Reykjavík: Directorate of Health [Iceland]; 2017 (https://www.landlaeknir.is/english/statistics/births/, accessed 10 October 2017).",2022-05-09T15:22:30Z,2004,1/1/2004,12/31/2004
28474404,MDG_0000000025,JOR,ISL,2005,99,99,,,"Institutional Birth (IB): includes all deliveries that occurred at a health facility. Births: Home deliveries as percentage of all deliveries in Iceland 1980-2016 [website]. Reykjavík: Directorate of Health [Iceland]; 2017 (https://www.landlaeknir.is/english/statistics/births/, accessed 10 October 2017).",2022-05-09T15:22:30Z,2005,1/1/2005,12/31/2005
28474405,MDG_0000000025,JOR,ISL,2006,98.9,98.9,,,"Institutional Birth (IB): includes all deliveries that occurred at a health facility. Births: Home deliveries as percentage of all deliveries in Iceland 1980-2016 [website]. Reykjavík: Directorate of Health [Iceland]; 2017 (https://www.landlaeknir.is/english/statistics/births/, accessed 10 October 2017).",2022-05-09T15:22:30Z,2006,1/1/2006,12/31/2006
28474406,MDG_0000000025,JOR,ISL,2007,98.9,98.9,,,"Institutional Birth (IB): includes all deliveries that occurred at a health facility. Births: Home deliveries as percentage of all deliveries in Iceland 1980-2016 [website]. Reykjavík: Directorate of Health [Iceland]; 2017 (https://www.landlaeknir.is/english/statistics/births/, accessed 10 October 2017).",2022-05-09T15:22:30Z,2007,1/1/2007,12/31/2007
28474407,MDG_0000000025,JOR,ISL,2008,98.7,98.7,,,"Institutional Birth (IB): includes all deliveries that occurred at a health facility. Births: Home deliveries as percentage of all deliveries in Iceland 1980-2016 [website]. Reykjavík: Directorate of Health [Iceland]; 2017 (https://www.landlaeknir.is/english/statistics/births/, accessed 10 October 2017).",2022-05-09T15:22:30Z,2008,1/1/2008,12/31/2008
28474408,MDG_0000000025,JOR,ISL,2009,98.8,98.8,,,"Institutional Birth (IB): includes all deliveries that occurred at a health facility. Births: Home deliveries as percentage of all deliveries in Iceland 1980-2016 [website]. Reykjavík: Directorate of Health [Iceland]; 2017 (https://www.landlaeknir.is/english/statistics/births/, accessed 10 October 2017).",2022-05-09T15:22:30Z,2009,1/1/2009,12/31/2009
28474409,MDG_0000000025,JOR,ISL,2010,98.2,98.2,,,"Institutional Birth (IB): includes all deliveries that occurred at a health facility. Births: Home deliveries as percentage of all deliveries in Iceland 1980-2016 [website]. Reykjavík: Directorate of Health [Iceland]; 2017 (https://www.landlaeknir.is/english/statistics/births/, accessed 10 October 2017).",2022-05-09T15:22:30Z,2010,1/1/2010,12/31/2010
28474410,MDG_0000000025,JOR,ISL,2011,97.9,97.9,,,"Institutional Birth (IB): includes all deliveries that occurred at a health facility. Births: Home deliveries as percentage of all deliveries in Iceland 1980-2016 [website]. Reykjavík: Directorate of Health [Iceland]; 2017 (https://www.landlaeknir.is/english/statistics/births/, accessed 10 October 2017).",2022-05-09T15:22:30Z,2011,1/1/2011,12/31/2011
28474411,MDG_0000000025,JOR,ISL,2012,97.8,97.8,,,"Institutional Birth (IB): includes all deliveries that occurred at a health facility. Births: Home deliveries as percentage of all deliveries in Iceland 1980-2016 [website]. Reykjavík: Directorate of Health [Iceland]; 2017 (https://www.landlaeknir.is/english/statistics/births/, accessed 10 October 2017).",2022-05-09T15:22:30Z,2012,1/1/2012,12/31/2012
28474412,MDG_0000000025,JOR,ISL,2013,98.1,98.1,,,"Institutional Birth (IB): includes all deliveries that occurred at a health facility. Births: Home deliveries as percentage of all deliveries in Iceland 1980-2016 [website]. Reykjavík: Directorate of Health [Iceland]; 2017 (https://www.landlaeknir.is/english/statistics/births/, accessed 10 October 2017).",2022-05-09T15:22:30Z,2013,1/1/2013,12/31/2013
28474413,MDG_0000000025,JOR,ISL,2014,97.8,97.8,,,"Institutional Birth (IB): includes all deliveries that occurred at a health facility. Births: Home deliveries as percentage of all deliveries in Iceland 1980-2016 [website]. Reykjavík: Directorate of Health [Iceland]; 2017 (https://www.landlaeknir.is/english/statistics/births/, accessed 10 October 2017).",2022-05-09T15:22:30Z,2014,1/1/2014,12/31/2014
28474414,MDG_0000000025,JOR,ISL,2015,98.2,98.2,,,"Institutional Birth (IB): includes all deliveries that occurred at a health facility. Births: Home deliveries as percentage of all deliveries in Iceland 1980-2016 [website]. Reykjavík: Directorate of Health [Iceland]; 2017 (https://www.landlaeknir.is/english/statistics/births/, accessed 10 October 2017).",2022-05-09T15:22:30Z,2015,1/1/2015,12/31/2015
28474415,MDG_0000000025,JOR,ISL,2016,97.9,97.9,,,"Institutional Birth (IB): includes all deliveries that occurred at a health facility. Births: Home deliveries as percentage of all deliveries in Iceland 1980-2016 [website]. Reykjavík: Directorate of Health [Iceland]; 2017 (https://www.landlaeknir.is/english/statistics/births/, accessed 10 October 2017).",2022-05-09T15:22:30Z,2016,1/1/2016,12/31/2016
28474416,MDG_0000000025,JPN,ISL,2017,98,98,,,"Institutional Birth (IB): includes all deliveries that occurred at a health facility. Births: Home deliveries as percentage of all deliveries in Iceland 1980-2018 [website]. Reykjavík: Directorate of Health [Iceland]; 2019 (https://www.landlaeknir.is/tolfraedi-og-rannsoknir/tolfraedi/allt-talnaefni/, accessed 10 February 2020).",2022-05-09T15:22:30Z,2017,1/1/2017,12/31/2017
28474417,MDG_0000000025,JPN,ISL,2018,98.2,98.2,,,"Institutional Birth (IB): includes all deliveries that occurred at a health facility. Births: Home deliveries as percentage of all deliveries in Iceland 1980-2018 [website]. Reykjavík: Directorate of Health [Iceland]; 2019 (https://www.landlaeknir.is/tolfraedi-og-rannsoknir/tolfraedi/allt-talnaefni/, accessed 10 February 2020).",2022-05-09T15:22:30Z,2018,1/1/2018,12/31/2018
28474418,MDG_0000000025,JPN,ISL,2019,98.3,98.3,,,"Institutional Birth (IB): includes all deliveries that occurred at a health facility. Births: Home deliveries as percentage of all deliveries in Iceland 1980-2020 [website]. Reykjavík: Directorate of Health [Iceland]; 2021 (https://www.landlaeknir.is/tolfraedi-og-rannsoknir/tolfraedi/allt-talnaefni/), accessed 28 September 2021.",2022-05-09T15:22:30Z,2019,1/1/2019,12/31/2019
28474419,MDG_0000000025,JPN,ISL,2020,97.4,97.4,,,"Institutional Birth (IB): includes all deliveries that occurred at a health facility. Births: Home deliveries as percentage of all deliveries in Iceland 1980-2020 [website]. Reykjavík: Directorate of Health [Iceland]; 2021 (https://www.landlaeknir.is/tolfraedi-og-rannsoknir/tolfraedi/allt-talnaefni/), accessed 28 September 2021.",2022-05-09T15:22:30Z,2020,1/1/2020,12/31/2020
28474420,MDG_0000000025,JPN,IND,2000,42.5,42.5,,,"Unclear definition of the cadres included. India Multiple Indicator Survey 2000 (MICS-2000). Summary Report. New Delhi: Department of Women and Child Development [India], United Nations Children's Fund (UNICEF); 2001.",2022-05-09T15:22:30Z,2000,1/1/2000,12/31/2000
28474421,MDG_0000000025,JPN,IND,2006,46.6,46.6,,,"Definition includes other cadres that is not in alignment with the standard definition. International Institute for Population Sciences (IIPS), Macro International. National Family Health Survey (NFHS-3), 2005–06: India: Volume I. Mumbai: IIPS; 2007.",2022-05-09T15:22:30Z,2005-2006,1/1/2005,12/31/2006
28474422,MDG_0000000025,JPN,IND,2008,52.3,52.3,,,"Unclear definition of the cadres included. District Level Household and Facility Survey (DLHS-3), 2007-08: India. Mumbai: International Institute for Population Sciences (IIPS) [India]; 2010.",2022-05-09T15:22:30Z,2007-2008,1/1/2007,12/31/2008
28474423,MDG_0000000025,JPN,IND,2014,81.4,81.4,,,"Definition includes other cadres that is not in alignment with the standard definition. Rapid Survey on Children (RSOC) 2013-14. National Report. India: Ministry of Women and Child Development [India], United Nations Children’s Fund (UNICEF); 2016.",2022-05-09T15:22:30Z,2013-2014,1/1/2013,12/31/2014
28474424,MDG_0000000025,JPN,IND,2016,81.4,81.4,,,"Definition includes other cadres that is not in alignment with the standard definition. National Family Health Survey (NFHS-4) 2015-16: India. Mumbai: International Institute for Population Sciences (IIPS), ICFP [India]; 2017.",2022-05-09T15:22:30Z,2015-2016,1/1/2015,12/31/2016
28474425,MDG_0000000025,JPN,IND,2021,89.4,89.4,,,"Definition includes other cadres that is not in alignment with the standard definition. India National, State and Union Territory, and District Fact Sheets 2019-21 National Family Health Survey NFHS5 (English)",2022-05-09T15:22:30Z,2019-2021,1/1/2019,12/31/2021
28474426,MDG_0000000025,JPN,IDN,2003,66.3,66.3,,,"Definition includes other cadres that is not in alignment with the standard definition. Badan Pusat Statistik-Statistics Indonesia (BPS), ORC Macro. Indonesia Demographic and Health Survey 2002-2003. Calverton, Maryland, USA: BPS, ORC Macro; 2003.",2022-05-09T15:22:30Z,2002-2003,1/1/2002,12/31/2003
